tweet_id	user_id	db_id	Begin	End	Type	Extracted_span	Tweet	drug	drug_1	Meddra_code	Meddra_LLTerm										
328529078753845248	39844213	lamotrigine-517d3e2bac6af778c203ac71	34	43	ADR	Exhausted	reducing the lamotrigine is grim. exhausted and grumpy. got another 2 weeks of this yet. wondering if i'm doing the right thing?	lamotrigine	lamotrigine	10015667	exhaustion										
328529078753845248	39844213	lamotrigine-517d3e2bac6af778c203ac71	48	54	ADR	grumpy	reducing the lamotrigine is grim. exhausted and grumpy. got another 2 weeks of this yet. wondering if i'm doing the right thing?	lamotrigine	lamotrigine	10023000	irritable										
328896519174504449	409341288	lamotrigine-517e945fac6af778c203d13c	38	47	ADR	headaches	anyone taking lamotrigine suffer with headaches weeks after starting the med?	lamotrigine	lamotrigine	10019211	headache										
329515653251883008	39844213	lamotrigine-5180d4fcac6af778c20417a7	101	113	ADR	disconnected	"@ecrjones coming off lamotrigine has been as bad as going up on it. poorly tummy, tiredness, feeling disconnected"	lamotrigine	lamotrigine	10012536	detachment										
329515653251883008	39844213	lamotrigine-5180d4fcac6af778c20417a7	82	91	ADR	tiredness	"@ecrjones coming off lamotrigine has been as bad as going up on it. poorly tummy, tiredness, feeling disconnected"	lamotrigine	lamotrigine	10043890	tiredness										
329515653251883008	39844213	lamotrigine-5180d4fcac6af778c20417a7	75	80	ADR	tummy	"@ecrjones coming off lamotrigine has been as bad as going up on it. poorly tummy, tiredness, feeling disconnected"	lamotrigine	lamotrigine	10045148	tummy ache										
329669841520836608	39844213	lamotrigine-51816496ac6af778c2041e64	63	73	ADR	joint pain	but i have realised that it's the lamotrigine which causes the joint pain.	lamotrigine	lamotrigine	10023222	joint pain										
330454024115613696	63272186	lamotrigine-51843ee9ac6a942006b398bf					"risk factors for sudep: frequent sz, aed polytherapy, early age sz onset, subtherapeutic levels, male, carbamazepine or lamotrigine use."														
331092970457681921	430250458	lamotrigine-518691faac6a942006b3b3ce	50	58	ADR	dyslexic	"i swear, since i went on lamotrigine, i've become dyslexic..what the fuck is up with that?"	lamotrigine	lamotrigine	10013932	dyslexia										
331383865438519297	1033700874	lamotrigine-5187a0e5ac6a942006b3ca2a	100	107	Indication	bipolar	"question: recently i have been hyper-sensitive to different textures, does anyone know if this is a bipolar / lamotrigine thing??"	lamotrigine	lamotrigine	10057667	bipolar disorder										
331383865438519297	1033700874	lamotrigine-5187a0e5ac6a942006b3ca2a	31	46	ADR	hyper-sensitive	"question: recently i have been hyper-sensitive to different textures, does anyone know if this is a bipolar / lamotrigine thing??"	lamotrigine	lamotrigine	10044124	touch sensitivity increased										
331826545972883457	409341288	lamotrigine-51893d2cac6a942006b3dd8f					"@bpdprincessx it is but i dont know if its due to the lamotrigine, baby brain, dissociation or just forgetfulness, its concerning. xx"														
333185474300620800	39844213	lamotrigine-518e2ec6ac6ab35b4d4823af	30	40	ADR	joint pain	bloody dreadful nights sleep= joint pain. combination of sitting all day in training and full therapeutic dose of lamotrigine	lamotrigine	lamotrigine	10023222	joint pain										
333185474300620800	39844213	lamotrigine-518e2ec6ac6ab35b4d4823af	7	28	ADR	dreadful nights sleep	bloody dreadful nights sleep= joint pain. combination of sitting all day in training and full therapeutic dose of lamotrigine	lamotrigine	lamotrigine	10040999	sleep disturbed										
333194880765546496	39844213	lamotrigine-518e3788ac6ab35b4d4823fe	43	47	ADR	pain	i've decided i'm really not happy with the pain lamotrigine is causing or the poor sleep. i am thinking of asking for a trial of prozac and	lamotrigine	lamotrigine	10033371	pain										
333194880765546496	39844213	lamotrigine-518e3788ac6ab35b4d4823fe	78	88	ADR	poor sleep	i've decided i'm really not happy with the pain lamotrigine is causing or the poor sleep. i am thinking of asking for a trial of prozac and	lamotrigine	lamotrigine	10036160	poor sleep										
333199163514843137	39844213	lamotrigine-518e3b85ac6ab35b4d48242e	79	94	Indication	anti-depressant	"@bipolarblogger the misery i'm experiencing today from the pain, outweighs the anti-depressant effect of the lamotrigine"	lamotrigine	lamotrigine	10012378	depression										
333199163514843137	39844213	lamotrigine-518e3b85ac6ab35b4d48242e	59	63	ADR	pain	"@bipolarblogger the misery i'm experiencing today from the pain, outweighs the anti-depressant effect of the lamotrigine"	lamotrigine	lamotrigine	10033371	pain										
334002358977708032	384993672	lamotrigine-5191278eac6ab35b4d4843dd					"bipolar 2-depression- lamotrigine-antimanic n anti depressant properties,mono therapy, skin rashes,headache, dizziness"														
340903633312960512	32655101	lamotrigine-51aa42e553787e40790dfd56	93	97	ADR	cry 	"me : feeling fine, watching tv ... swiffer commercial #lamotrigine : lol lets make the bitch cry at this... a fucking swiffer commercial."	lamotrigine	lamotrigine	10011469	crying										
341317871877648385	32655101	lamotrigine-51abc4a953787e40790e073f	13	22	ADR	headaches	#lamotrigine headaches suck :( i wanna curl up &amp; cry.	lamotrigine	lamotrigine	10019211	headache										
345036111376183296	1470977300	lamotrigine-51b94b8a5378b9555a2f23be	17	37	ADR	staying up all night	"not feeling like staying up all night, so taking the #levothyroxin in the morning. #lamotrigine early at 0432utc"	lamotrigine	lamotrigine	10011001	sleep loss										
345549207278592001	272472024	lamotrigine-51bb29665378b9555a2f2da8	114	139	ADR	tipped me to a dark place	"@stavvers yeah i hear epilim is pretty tough, sorry to hear re bad times with it :( oddly, dear sweet lamotrigine tipped me to a dark place"	lamotrigine	lamotrigine	10049709	depressive state										
349182910127038464	532685644	lamotrigine-51c8618c53785f584a9ab491	94	98	ADR	rash	"@sleazeballz @kanako_ukfur was on lamotrigine for about 5 months, got taken off them due to a rash on my elbow :/ now i feel more meh"	lamotrigine	lamotrigine	10037844	rash										
352621160011268097	1360999674	lamotrigine-51d4e3aa53785f584a9b055b					in this lamotrigine study we use the same 231-br-her2 model to investigate nvp-tae226														
352936340440092673	19352924	lamotrigine-51d6093353785f584a9b0e2b	0	17	ADR	Allergic reaction	allergic reaction to #lamotrigine. feel free to share &amp; distribute. kill #bigpharma before it kills us. http://t.co/kbj5fvqpff	lamotrigine	lamotrigine	10001718	allergic reaction										
352936422690394113	19352924	lamotrigine-51d6095853785f584a9b0e2c	0	17	ADR	Allergic reaction	allergic reaction to #lamotrigine. feel free to share &amp; distribute. kill #bigpharma before it kills us. http://t.co/8gj415gas5	lamotrigine	lamotrigine	10001718	allergic reaction										
352936510225522688	19352924	lamotrigine-51d6095c53785f584a9b0e2f	0	17	ADR	Allergic reaction	allergic reaction to #lamotrigine. feel free to share &amp; distribute. kill #bigpharma before it kills us. http://t.co/spmda8toqt	lamotrigine	lamotrigine	10001718	allergic reaction										
352936664089387008	19352924	lamotrigine-51d6099453785f584a9b0e30	0	17	ADR	Allergic reaction	allergic reaction to #lamotrigine. feel free to share &amp; distribute. kill #bigpharma before it kills us. http://t.co/mfrgr3tenj	lamotrigine	lamotrigine	10001718	allergic reaction										
352936746062856192	19352924	lamotrigine-51d6099453785f584a9b0e31	0	17	ADR	Allergic reaction	allergic reaction to #lamotrigine. feel free to share &amp; distribute. kill #bigpharma before it kills us. http://t.co/sqdtqpucgn	lamotrigine	lamotrigine	10001718	allergic reaction										
353010324934377473	1360997718	lamotrigine-51d64e1f53785f584a9b0fbc					"lamotrigine was still 30-fold less that in peripheral metastases, indicative of a critical limiting role of the btb."														
354265959877443586	56201584	lamotrigine-51dadf8153785f584a9b2047	50	63	ADR	night terrors	"oh, and i forgot that with lamotrigine come awful night terrors. i woke up no fewer than five times screaming and sweaty. #lol"	lamotrigine	lamotrigine	10029411	night terrors										
354290144402092033	1520548033	lamotrigine-51daf60753785f584a9b20ad	85	89	ADR	sick	"i think the lamotrigine is finally doing what it's supposed to; which is not make me sick, but keep my moods stable :) yaay &lt;3"	lamotrigine	lamotrigine	10016365	feeling sick										
354290144402092033	1520548033	lamotrigine-51daf60753785f584a9b20ad	103	115	Indication	moods stable	"i think the lamotrigine is finally doing what it's supposed to; which is not make me sick, but keep my moods stable :) yaay &lt;3"	lamotrigine	lamotrigine	10079614	mood disorder										
348459265062731776	1447277893	latuda-51c5bfa853785f584a9a9a96					got my shit taken from me because i burned myself with salt and ice 20 times on my leg. out for the day ! hair appt at 11. on latuda now.														
353146552522518528	1292393946	latuda-51d6ccfa53785f584a9b1115					called #shrink &amp; he said #cogentin is the reason i'm feeling like ? so taking #latuda alone ? #ihatemedication														
333007591879884802	242520444	levaquin-518d891bac6ab35b4d481e06	78	92	ADR	Hard to digest	ain't nothing worse than having vasovagal pre-syncope from levaquin toxicity. hard to digest food just pushes all the nerves. #blah	levaquin	levaquin	10012790	difficult digestion										
333007591879884802	242520444	levaquin-518d891bac6ab35b4d481e06	68	76	ADR	toxicity	ain't nothing worse than having vasovagal pre-syncope from levaquin toxicity. hard to digest food just pushes all the nerves. #blah	levaquin	levaquin	10013746	drug toxicity										
333007591879884802	242520444	levaquin-518d891bac6ab35b4d481e06	32	53	ADR	vasovagal pre-syncope	ain't nothing worse than having vasovagal pre-syncope from levaquin toxicity. hard to digest food just pushes all the nerves. #blah	levaquin	levaquin	10036507	pre-syncope										
340660708364677120	135964180	levaquin-51a960f853787e40790df788	39	48	ADR	withdrawl	"not that anyone noticed, but my #ambienwithdrawl only lasted a few days. why? because i got another scrip. i need it while i'm on levaquin."	levaquin	levaquin	10073281	withdrawal symptom										
340660708364677120	135964180	levaquin-51a960f853787e40790df788	33	39	Drug	ambien	"not that anyone noticed, but my #ambienwithdrawl only lasted a few days. why? because i got another scrip. i need it while i'm on levaquin."	levaquin	levaquin												
343614935055613952	27914921	levaquin-51b41ff75378b9555a2f09cc	45	62	ADR	pain in my joints	is it possible for levaquin to cause massive pain in my joints? #medical#query	levaquin	levaquin	10033434	pain in joint										
348457714147553280	110900953	levaquin-51c5be2753785f584a9a9a3f	16	36	ADR	cannot be in the sun	@sonniedetore i cannot be in the sun! #levaquin	levaquin	levaquin	10042494	sun sensitivity										
348458049075294211	68285987	levaquin-51c5be7753785f584a9a9a53	35	55	ADR	cannot be in the sun	rt @vinniemedugno: @sonniedetore i cannot be in the sun! #levaquin	levaquin	levaquin	10042494	sun sensitivity										
348898147470295042	28927618	levaquin-51c7585753785f584a9aab83					"@jortwine i had a patient ""allergic to all antibiotics expect levaquin &amp; cleomycin (sic)"""														
351082980330045440	314910038	levaquin-51cf4b2053785f584a9ae001	46	54	ADR	Diarrhea	levaquin sucks. blinding headaches. vomiting. diarrhea.   time for my next dose.  happy weekend.   #tmi #fml	levaquin	levaquin	10012727	diarrhea										
351082980330045440	314910038	levaquin-51cf4b2053785f584a9ae001	25	34	ADR	headaches	levaquin sucks. blinding headaches. vomiting. diarrhea.   time for my next dose.  happy weekend.   #tmi #fml	levaquin	levaquin	10019211	headache										
351082980330045440	314910038	levaquin-51cf4b2053785f584a9ae001	36	44	ADR	Vomiting	levaquin sucks. blinding headaches. vomiting. diarrhea.   time for my next dose.  happy weekend.   #tmi #fml	levaquin	levaquin	10047700	vomiting										
